lat,lng,,,,,,,河北省,北京市,天津市
39.9058297,117.8349609,lat,:,},{,lng,"{lat:39.9058297035666,lng:117.8349609375},",1,0,0
39.9058297,117.7426758,lat,:,},{,lng,"{lat:39.9058297035666,lng:117.74267578125},",1,0,0
39.9058297,117.6503906,lat,:,},{,lng,"{lat:39.9058297035666,lng:117.650390625},",1,0,0
39.9058297,117.5581055,lat,:,},{,lng,"{lat:39.9058297035666,lng:117.55810546875},",1,0,0
39.9058297,117.0966797,lat,:,},{,lng,"{lat:39.9058297035666,lng:117.0966796875},",1,0,0
39.9058297,117.0043945,lat,:,},{,lng,"{lat:39.9058297035666,lng:117.00439453125},",1,0,0
39.9058297,116.9121094,lat,:,},{,lng,"{lat:39.9058297035666,lng:116.912109375},",1,0,0
39.9058297,116.8198242,lat,:,},{,lng,"{lat:39.9058297035666,lng:116.81982421875},",1,0,0
39.9058297,115.527832,lat,:,},{,lng,"{lat:39.9058297035666,lng:115.52783203125},",1,0,0
39.9058297,115.4355469,lat,:,},{,lng,"{lat:39.9058297035666,lng:115.435546875},",1,0,0
39.9058297,115.3432617,lat,:,},{,lng,"{lat:39.9058297035666,lng:115.34326171875},",1,0,0
39.9058297,115.2509766,lat,:,},{,lng,"{lat:39.9058297035666,lng:115.2509765625},",1,0,0
39.9058297,115.1586914,lat,:,},{,lng,"{lat:39.9058297035666,lng:115.15869140625},",1,0,0
39.9058297,115.0664063,lat,:,},{,lng,"{lat:39.9058297035666,lng:115.06640625},",1,0,0
39.9058297,114.9741211,lat,:,},{,lng,"{lat:39.9058297035666,lng:114.97412109375},",1,0,0
39.9058297,114.8818359,lat,:,},{,lng,"{lat:39.9058297035666,lng:114.8818359375},",1,0,0
39.9058297,114.7895508,lat,:,},{,lng,"{lat:39.9058297035666,lng:114.78955078125},",1,0,0
39.9058297,114.6972656,lat,:,},{,lng,"{lat:39.9058297035666,lng:114.697265625},",1,0,0
39.9058297,114.6049805,lat,:,},{,lng,"{lat:39.9058297035666,lng:114.60498046875},",1,0,0
39.9058297,114.5126953,lat,:,},{,lng,"{lat:39.9058297035666,lng:114.5126953125},",1,0,0
39.9058297,114.4204102,lat,:,},{,lng,"{lat:39.9058297035666,lng:114.42041015625},",1,0,0
39.9058297,114.328125,lat,:,},{,lng,"{lat:39.9058297035666,lng:114.328125},",1,0,0
39.9058297,114.2358398,lat,:,},{,lng,"{lat:39.9058297035666,lng:114.23583984375},",1,0,0
40.00892118,119.3115234,lat,:,},{,lng,"{lat:40.0089211785733,lng:119.3115234375},",1,0,0
40.00892118,119.2192383,lat,:,},{,lng,"{lat:40.0089211785733,lng:119.21923828125},",1,0,0
40.00892118,119.1269531,lat,:,},{,lng,"{lat:40.0089211785733,lng:119.126953125},",1,0,0
40.00892118,119.034668,lat,:,},{,lng,"{lat:40.0089211785733,lng:119.03466796875},",1,0,0
40.00892118,118.9423828,lat,:,},{,lng,"{lat:40.0089211785733,lng:118.9423828125},",1,0,0
40.00892118,118.8500977,lat,:,},{,lng,"{lat:40.0089211785733,lng:118.85009765625},",1,0,0
40.00892118,118.7578125,lat,:,},{,lng,"{lat:40.0089211785733,lng:118.7578125},",1,0,0
40.00892118,118.6655273,lat,:,},{,lng,"{lat:40.0089211785733,lng:118.66552734375},",1,0,0
40.00892118,118.5732422,lat,:,},{,lng,"{lat:40.0089211785733,lng:118.5732421875},",1,0,0
40.00892118,118.480957,lat,:,},{,lng,"{lat:40.0089211785733,lng:118.48095703125},",1,0,0
40.00892118,118.3886719,lat,:,},{,lng,"{lat:40.0089211785733,lng:118.388671875},",1,0,0
40.00892118,118.2963867,lat,:,},{,lng,"{lat:40.0089211785733,lng:118.29638671875},",1,0,0
40.00892118,118.2041016,lat,:,},{,lng,"{lat:40.0089211785733,lng:118.2041015625},",1,0,0
40.00892118,118.1118164,lat,:,},{,lng,"{lat:40.0089211785733,lng:118.11181640625},",1,0,0
40.00892118,118.0195313,lat,:,},{,lng,"{lat:40.0089211785733,lng:118.01953125},",1,0,0
40.00892118,117.9272461,lat,:,},{,lng,"{lat:40.0089211785733,lng:117.92724609375},",1,0,0
40.00892118,117.8349609,lat,:,},{,lng,"{lat:40.0089211785733,lng:117.8349609375},",1,0,0
40.00892118,117.1889648,lat,:,},{,lng,"{lat:40.0089211785733,lng:117.18896484375},",1,0,0
40.00892118,117.0966797,lat,:,},{,lng,"{lat:40.0089211785733,lng:117.0966796875},",1,0,0
40.00892118,117.0043945,lat,:,},{,lng,"{lat:40.0089211785733,lng:117.00439453125},",1,0,0
40.00892118,116.9121094,lat,:,},{,lng,"{lat:40.0089211785733,lng:116.912109375},",1,0,0
40.00892118,116.8198242,lat,:,},{,lng,"{lat:40.0089211785733,lng:116.81982421875},",1,0,0
40.00892118,115.4355469,lat,:,},{,lng,"{lat:40.0089211785733,lng:115.435546875},",1,0,0
40.00892118,115.3432617,lat,:,},{,lng,"{lat:40.0089211785733,lng:115.34326171875},",1,0,0
40.00892118,115.2509766,lat,:,},{,lng,"{lat:40.0089211785733,lng:115.2509765625},",1,0,0
40.00892118,115.1586914,lat,:,},{,lng,"{lat:40.0089211785733,lng:115.15869140625},",1,0,0
40.00892118,115.0664063,lat,:,},{,lng,"{lat:40.0089211785733,lng:115.06640625},",1,0,0
40.00892118,114.9741211,lat,:,},{,lng,"{lat:40.0089211785733,lng:114.97412109375},",1,0,0
40.00892118,114.8818359,lat,:,},{,lng,"{lat:40.0089211785733,lng:114.8818359375},",1,0,0
40.00892118,114.7895508,lat,:,},{,lng,"{lat:40.0089211785733,lng:114.78955078125},",1,0,0
40.00892118,114.6972656,lat,:,},{,lng,"{lat:40.0089211785733,lng:114.697265625},",1,0,0
40.00892118,114.6049805,lat,:,},{,lng,"{lat:40.0089211785733,lng:114.60498046875},",1,0,0
40.00892118,114.5126953,lat,:,},{,lng,"{lat:40.0089211785733,lng:114.5126953125},",1,0,0
40.00892118,114.4204102,lat,:,},{,lng,"{lat:40.0089211785733,lng:114.42041015625},",1,0,0
40.00892118,114.328125,lat,:,},{,lng,"{lat:40.0089211785733,lng:114.328125},",1,0,0
40.00892118,114.2358398,lat,:,},{,lng,"{lat:40.0089211785733,lng:114.23583984375},",1,0,0
40.00892118,114.1435547,lat,:,},{,lng,"{lat:40.0089211785733,lng:114.1435546875},",1,0,0
40.00892118,114.0512695,lat,:,},{,lng,"{lat:40.0089211785733,lng:114.05126953125},",1,0,0
40.00892118,113.9589844,lat,:,},{,lng,"{lat:40.0089211785733,lng:113.958984375},",1,0,0
40.11201265,119.3115234,lat,:,},{,lng,"{lat:40.11201265358,lng:119.3115234375},",1,0,0
40.11201265,119.2192383,lat,:,},{,lng,"{lat:40.11201265358,lng:119.21923828125},",1,0,0
40.11201265,119.1269531,lat,:,},{,lng,"{lat:40.11201265358,lng:119.126953125},",1,0,0
40.11201265,119.034668,lat,:,},{,lng,"{lat:40.11201265358,lng:119.03466796875},",1,0,0
40.11201265,118.9423828,lat,:,},{,lng,"{lat:40.11201265358,lng:118.9423828125},",1,0,0
40.11201265,118.8500977,lat,:,},{,lng,"{lat:40.11201265358,lng:118.85009765625},",1,0,0
40.11201265,118.7578125,lat,:,},{,lng,"{lat:40.11201265358,lng:118.7578125},",1,0,0
40.11201265,118.6655273,lat,:,},{,lng,"{lat:40.11201265358,lng:118.66552734375},",1,0,0
40.11201265,118.5732422,lat,:,},{,lng,"{lat:40.11201265358,lng:118.5732421875},",1,0,0
40.11201265,118.480957,lat,:,},{,lng,"{lat:40.11201265358,lng:118.48095703125},",1,0,0
40.11201265,118.3886719,lat,:,},{,lng,"{lat:40.11201265358,lng:118.388671875},",1,0,0
40.11201265,118.2963867,lat,:,},{,lng,"{lat:40.11201265358,lng:118.29638671875},",1,0,0
40.11201265,118.2041016,lat,:,},{,lng,"{lat:40.11201265358,lng:118.2041015625},",1,0,0
40.11201265,118.1118164,lat,:,},{,lng,"{lat:40.11201265358,lng:118.11181640625},",1,0,0
40.11201265,118.0195313,lat,:,},{,lng,"{lat:40.11201265358,lng:118.01953125},",1,0,0
40.11201265,117.9272461,lat,:,},{,lng,"{lat:40.11201265358,lng:117.92724609375},",1,0,0
40.11201265,117.8349609,lat,:,},{,lng,"{lat:40.11201265358,lng:117.8349609375},",1,0,0
40.11201265,117.7426758,lat,:,},{,lng,"{lat:40.11201265358,lng:117.74267578125},",1,0,0
40.11201265,115.527832,lat,:,},{,lng,"{lat:40.11201265358,lng:115.52783203125},",1,0,0
40.11201265,115.4355469,lat,:,},{,lng,"{lat:40.11201265358,lng:115.435546875},",1,0,0
40.11201265,115.3432617,lat,:,},{,lng,"{lat:40.11201265358,lng:115.34326171875},",1,0,0
40.11201265,115.2509766,lat,:,},{,lng,"{lat:40.11201265358,lng:115.2509765625},",1,0,0
40.11201265,115.1586914,lat,:,},{,lng,"{lat:40.11201265358,lng:115.15869140625},",1,0,0
40.11201265,115.0664063,lat,:,},{,lng,"{lat:40.11201265358,lng:115.06640625},",1,0,0
40.11201265,114.9741211,lat,:,},{,lng,"{lat:40.11201265358,lng:114.97412109375},",1,0,0
40.11201265,114.8818359,lat,:,},{,lng,"{lat:40.11201265358,lng:114.8818359375},",1,0,0
40.11201265,114.7895508,lat,:,},{,lng,"{lat:40.11201265358,lng:114.78955078125},",1,0,0
40.11201265,114.6972656,lat,:,},{,lng,"{lat:40.11201265358,lng:114.697265625},",1,0,0
40.11201265,114.6049805,lat,:,},{,lng,"{lat:40.11201265358,lng:114.60498046875},",1,0,0
40.11201265,114.5126953,lat,:,},{,lng,"{lat:40.11201265358,lng:114.5126953125},",1,0,0
40.11201265,114.4204102,lat,:,},{,lng,"{lat:40.11201265358,lng:114.42041015625},",1,0,0
40.11201265,114.328125,lat,:,},{,lng,"{lat:40.11201265358,lng:114.328125},",1,0,0
40.11201265,114.2358398,lat,:,},{,lng,"{lat:40.11201265358,lng:114.23583984375},",1,0,0
40.11201265,114.1435547,lat,:,},{,lng,"{lat:40.11201265358,lng:114.1435546875},",1,0,0
40.21510413,119.3115234,lat,:,},{,lng,"{lat:40.2151041285866,lng:119.3115234375},",1,0,0
40.21510413,119.2192383,lat,:,},{,lng,"{lat:40.2151041285866,lng:119.21923828125},",1,0,0
40.21510413,119.1269531,lat,:,},{,lng,"{lat:40.2151041285866,lng:119.126953125},",1,0,0
40.21510413,119.034668,lat,:,},{,lng,"{lat:40.2151041285866,lng:119.03466796875},",1,0,0
40.21510413,118.9423828,lat,:,},{,lng,"{lat:40.2151041285866,lng:118.9423828125},",1,0,0
40.21510413,118.8500977,lat,:,},{,lng,"{lat:40.2151041285866,lng:118.85009765625},",1,0,0
40.21510413,118.7578125,lat,:,},{,lng,"{lat:40.2151041285866,lng:118.7578125},",1,0,0
40.21510413,118.6655273,lat,:,},{,lng,"{lat:40.2151041285866,lng:118.66552734375},",1,0,0
40.21510413,118.5732422,lat,:,},{,lng,"{lat:40.2151041285866,lng:118.5732421875},",1,0,0
40.21510413,118.480957,lat,:,},{,lng,"{lat:40.2151041285866,lng:118.48095703125},",1,0,0
40.21510413,118.3886719,lat,:,},{,lng,"{lat:40.2151041285866,lng:118.388671875},",1,0,0
40.21510413,118.2963867,lat,:,},{,lng,"{lat:40.2151041285866,lng:118.29638671875},",1,0,0
40.21510413,118.2041016,lat,:,},{,lng,"{lat:40.2151041285866,lng:118.2041015625},",1,0,0
40.21510413,118.1118164,lat,:,},{,lng,"{lat:40.2151041285866,lng:118.11181640625},",1,0,0
40.21510413,118.0195313,lat,:,},{,lng,"{lat:40.2151041285866,lng:118.01953125},",1,0,0
40.21510413,117.9272461,lat,:,},{,lng,"{lat:40.2151041285866,lng:117.92724609375},",1,0,0
40.21510413,117.8349609,lat,:,},{,lng,"{lat:40.2151041285866,lng:117.8349609375},",1,0,0
40.21510413,117.7426758,lat,:,},{,lng,"{lat:40.2151041285866,lng:117.74267578125},",1,0,0
40.21510413,117.6503906,lat,:,},{,lng,"{lat:40.2151041285866,lng:117.650390625},",1,0,0
40.21510413,115.8046875,lat,:,},{,lng,"{lat:40.2151041285866,lng:115.8046875},",1,0,0
40.21510413,115.7124023,lat,:,},{,lng,"{lat:40.2151041285866,lng:115.71240234375},",1,0,0
40.21510413,115.6201172,lat,:,},{,lng,"{lat:40.2151041285866,lng:115.6201171875},",1,0,0
40.21510413,115.527832,lat,:,},{,lng,"{lat:40.2151041285866,lng:115.52783203125},",1,0,0
40.21510413,115.4355469,lat,:,},{,lng,"{lat:40.2151041285866,lng:115.435546875},",1,0,0
40.21510413,115.3432617,lat,:,},{,lng,"{lat:40.2151041285866,lng:115.34326171875},",1,0,0
40.21510413,115.1586914,lat,:,},{,lng,"{lat:40.2151041285866,lng:115.15869140625},",1,0,0
40.21510413,115.0664063,lat,:,},{,lng,"{lat:40.2151041285866,lng:115.06640625},",1,0,0
40.21510413,114.9741211,lat,:,},{,lng,"{lat:40.2151041285866,lng:114.97412109375},",1,0,0
40.21510413,114.8818359,lat,:,},{,lng,"{lat:40.2151041285866,lng:114.8818359375},",1,0,0
40.21510413,114.6972656,lat,:,},{,lng,"{lat:40.2151041285866,lng:114.697265625},",1,0,0
40.21510413,114.6049805,lat,:,},{,lng,"{lat:40.2151041285866,lng:114.60498046875},",1,0,0
40.21510413,114.5126953,lat,:,},{,lng,"{lat:40.2151041285866,lng:114.5126953125},",1,0,0
40.21510413,114.4204102,lat,:,},{,lng,"{lat:40.2151041285866,lng:114.42041015625},",1,0,0
40.21510413,114.328125,lat,:,},{,lng,"{lat:40.2151041285866,lng:114.328125},",1,0,0
40.3181956,119.3115234,lat,:,},{,lng,"{lat:40.3181956035933,lng:119.3115234375},",1,0,0
40.3181956,119.2192383,lat,:,},{,lng,"{lat:40.3181956035933,lng:119.21923828125},",1,0,0
40.3181956,119.1269531,lat,:,},{,lng,"{lat:40.3181956035933,lng:119.126953125},",1,0,0
40.3181956,119.034668,lat,:,},{,lng,"{lat:40.3181956035933,lng:119.03466796875},",1,0,0
40.3181956,118.9423828,lat,:,},{,lng,"{lat:40.3181956035933,lng:118.9423828125},",1,0,0
40.3181956,118.8500977,lat,:,},{,lng,"{lat:40.3181956035933,lng:118.85009765625},",1,0,0
40.3181956,118.7578125,lat,:,},{,lng,"{lat:40.3181956035933,lng:118.7578125},",1,0,0
40.3181956,118.6655273,lat,:,},{,lng,"{lat:40.3181956035933,lng:118.66552734375},",1,0,0
40.3181956,118.5732422,lat,:,},{,lng,"{lat:40.3181956035933,lng:118.5732421875},",1,0,0
40.3181956,118.480957,lat,:,},{,lng,"{lat:40.3181956035933,lng:118.48095703125},",1,0,0
40.3181956,118.3886719,lat,:,},{,lng,"{lat:40.3181956035933,lng:118.388671875},",1,0,0
40.3181956,118.2963867,lat,:,},{,lng,"{lat:40.3181956035933,lng:118.29638671875},",1,0,0
40.3181956,118.2041016,lat,:,},{,lng,"{lat:40.3181956035933,lng:118.2041015625},",1,0,0
40.3181956,118.1118164,lat,:,},{,lng,"{lat:40.3181956035933,lng:118.11181640625},",1,0,0
40.3181956,118.0195313,lat,:,},{,lng,"{lat:40.3181956035933,lng:118.01953125},",1,0,0
40.3181956,117.9272461,lat,:,},{,lng,"{lat:40.3181956035933,lng:117.92724609375},",1,0,0
40.3181956,117.8349609,lat,:,},{,lng,"{lat:40.3181956035933,lng:117.8349609375},",1,0,0
40.3181956,117.6503906,lat,:,},{,lng,"{lat:40.3181956035933,lng:117.650390625},",1,0,0
40.3181956,117.5581055,lat,:,},{,lng,"{lat:40.3181956035933,lng:117.55810546875},",1,0,0
40.3181956,117.4658203,lat,:,},{,lng,"{lat:40.3181956035933,lng:117.4658203125},",1,0,0
40.3181956,117.3735352,lat,:,},{,lng,"{lat:40.3181956035933,lng:117.37353515625},",1,0,0
40.3181956,117.28125,lat,:,},{,lng,"{lat:40.3181956035933,lng:117.28125},",1,0,0
40.3181956,115.8969727,lat,:,},{,lng,"{lat:40.3181956035933,lng:115.89697265625},",1,0,0
40.3181956,115.8046875,lat,:,},{,lng,"{lat:40.3181956035933,lng:115.8046875},",1,0,0
40.3181956,115.7124023,lat,:,},{,lng,"{lat:40.3181956035933,lng:115.71240234375},",1,0,0
40.3181956,115.6201172,lat,:,},{,lng,"{lat:40.3181956035933,lng:115.6201171875},",1,0,0
40.3181956,115.527832,lat,:,},{,lng,"{lat:40.3181956035933,lng:115.52783203125},",1,0,0
40.3181956,115.4355469,lat,:,},{,lng,"{lat:40.3181956035933,lng:115.435546875},",1,0,0
40.3181956,115.3432617,lat,:,},{,lng,"{lat:40.3181956035933,lng:115.34326171875},",1,0,0
40.3181956,115.2509766,lat,:,},{,lng,"{lat:40.3181956035933,lng:115.2509765625},",1,0,0
40.3181956,115.1586914,lat,:,},{,lng,"{lat:40.3181956035933,lng:115.15869140625},",1,0,0
40.3181956,115.0664063,lat,:,},{,lng,"{lat:40.3181956035933,lng:115.06640625},",1,0,0
40.3181956,114.9741211,lat,:,},{,lng,"{lat:40.3181956035933,lng:114.97412109375},",1,0,0
40.3181956,114.8818359,lat,:,},{,lng,"{lat:40.3181956035933,lng:114.8818359375},",1,0,0
40.3181956,114.7895508,lat,:,},{,lng,"{lat:40.3181956035933,lng:114.78955078125},",1,0,0
40.3181956,114.6972656,lat,:,},{,lng,"{lat:40.3181956035933,lng:114.697265625},",1,0,0
40.3181956,114.6049805,lat,:,},{,lng,"{lat:40.3181956035933,lng:114.60498046875},",1,0,0
40.42128708,119.3115234,lat,:,},{,lng,"{lat:40.4212870786,lng:119.3115234375},",1,0,0
40.42128708,119.2192383,lat,:,},{,lng,"{lat:40.4212870786,lng:119.21923828125},",1,0,0
40.42128708,119.1269531,lat,:,},{,lng,"{lat:40.4212870786,lng:119.126953125},",1,0,0
40.42128708,119.034668,lat,:,},{,lng,"{lat:40.4212870786,lng:119.03466796875},",1,0,0
40.42128708,118.9423828,lat,:,},{,lng,"{lat:40.4212870786,lng:118.9423828125},",1,0,0
40.42128708,118.8500977,lat,:,},{,lng,"{lat:40.4212870786,lng:118.85009765625},",1,0,0
40.42128708,118.7578125,lat,:,},{,lng,"{lat:40.4212870786,lng:118.7578125},",1,0,0
40.42128708,118.6655273,lat,:,},{,lng,"{lat:40.4212870786,lng:118.66552734375},",1,0,0
40.42128708,118.5732422,lat,:,},{,lng,"{lat:40.4212870786,lng:118.5732421875},",1,0,0
40.42128708,118.480957,lat,:,},{,lng,"{lat:40.4212870786,lng:118.48095703125},",1,0,0
40.42128708,118.3886719,lat,:,},{,lng,"{lat:40.4212870786,lng:118.388671875},",1,0,0
40.42128708,118.2963867,lat,:,},{,lng,"{lat:40.4212870786,lng:118.29638671875},",1,0,0
40.42128708,118.1118164,lat,:,},{,lng,"{lat:40.4212870786,lng:118.11181640625},",1,0,0
40.42128708,118.0195313,lat,:,},{,lng,"{lat:40.4212870786,lng:118.01953125},",1,0,0
40.42128708,117.9272461,lat,:,},{,lng,"{lat:40.4212870786,lng:117.92724609375},",1,0,0
40.42128708,117.8349609,lat,:,},{,lng,"{lat:40.4212870786,lng:117.8349609375},",1,0,0
40.42128708,117.7426758,lat,:,},{,lng,"{lat:40.4212870786,lng:117.74267578125},",1,0,0
40.42128708,117.6503906,lat,:,},{,lng,"{lat:40.4212870786,lng:117.650390625},",1,0,0
40.42128708,117.5581055,lat,:,},{,lng,"{lat:40.4212870786,lng:117.55810546875},",1,0,0
40.42128708,117.4658203,lat,:,},{,lng,"{lat:40.4212870786,lng:117.4658203125},",1,0,0
40.42128708,117.3735352,lat,:,},{,lng,"{lat:40.4212870786,lng:117.37353515625},",1,0,0
40.42128708,117.28125,lat,:,},{,lng,"{lat:40.4212870786,lng:117.28125},",1,0,0
40.42128708,115.8046875,lat,:,},{,lng,"{lat:40.4212870786,lng:115.8046875},",1,0,0
40.42128708,115.7124023,lat,:,},{,lng,"{lat:40.4212870786,lng:115.71240234375},",1,0,0
40.42128708,115.6201172,lat,:,},{,lng,"{lat:40.4212870786,lng:115.6201171875},",1,0,0
40.42128708,115.527832,lat,:,},{,lng,"{lat:40.4212870786,lng:115.52783203125},",1,0,0
40.42128708,115.4355469,lat,:,},{,lng,"{lat:40.4212870786,lng:115.435546875},",1,0,0
40.42128708,115.3432617,lat,:,},{,lng,"{lat:40.4212870786,lng:115.34326171875},",1,0,0
40.42128708,115.2509766,lat,:,},{,lng,"{lat:40.4212870786,lng:115.2509765625},",1,0,0
40.42128708,115.1586914,lat,:,},{,lng,"{lat:40.4212870786,lng:115.15869140625},",1,0,0
40.42128708,115.0664063,lat,:,},{,lng,"{lat:40.4212870786,lng:115.06640625},",1,0,0
40.42128708,114.9741211,lat,:,},{,lng,"{lat:40.4212870786,lng:114.97412109375},",1,0,0
40.42128708,114.8818359,lat,:,},{,lng,"{lat:40.4212870786,lng:114.8818359375},",1,0,0
40.42128708,114.7895508,lat,:,},{,lng,"{lat:40.4212870786,lng:114.78955078125},",1,0,0
40.42128708,114.6972656,lat,:,},{,lng,"{lat:40.4212870786,lng:114.697265625},",1,0,0
40.42128708,114.6049805,lat,:,},{,lng,"{lat:40.4212870786,lng:114.60498046875},",1,0,0
40.42128708,114.5126953,lat,:,},{,lng,"{lat:40.4212870786,lng:114.5126953125},",1,0,0
40.42128708,114.4204102,lat,:,},{,lng,"{lat:40.4212870786,lng:114.42041015625},",1,0,0
40.42128708,114.328125,lat,:,},{,lng,"{lat:40.4212870786,lng:114.328125},",1,0,0
40.52437855,119.3115234,lat,:,},{,lng,"{lat:40.5243785536066,lng:119.3115234375},",1,0,0
40.52437855,119.2192383,lat,:,},{,lng,"{lat:40.5243785536066,lng:119.21923828125},",1,0,0
40.52437855,119.1269531,lat,:,},{,lng,"{lat:40.5243785536066,lng:119.126953125},",1,0,0
40.52437855,119.034668,lat,:,},{,lng,"{lat:40.5243785536066,lng:119.03466796875},",1,0,0
40.52437855,118.9423828,lat,:,},{,lng,"{lat:40.5243785536066,lng:118.9423828125},",1,0,0
40.52437855,118.8500977,lat,:,},{,lng,"{lat:40.5243785536066,lng:118.85009765625},",1,0,0
40.52437855,118.7578125,lat,:,},{,lng,"{lat:40.5243785536066,lng:118.7578125},",1,0,0
40.52437855,118.6655273,lat,:,},{,lng,"{lat:40.5243785536066,lng:118.66552734375},",1,0,0
40.52437855,118.5732422,lat,:,},{,lng,"{lat:40.5243785536066,lng:118.5732421875},",1,0,0
40.52437855,118.480957,lat,:,},{,lng,"{lat:40.5243785536066,lng:118.48095703125},",1,0,0
40.52437855,118.3886719,lat,:,},{,lng,"{lat:40.5243785536066,lng:118.388671875},",1,0,0
40.52437855,118.2963867,lat,:,},{,lng,"{lat:40.5243785536066,lng:118.29638671875},",1,0,0
40.52437855,118.2041016,lat,:,},{,lng,"{lat:40.5243785536066,lng:118.2041015625},",1,0,0
40.52437855,118.1118164,lat,:,},{,lng,"{lat:40.5243785536066,lng:118.11181640625},",1,0,0
40.52437855,118.0195313,lat,:,},{,lng,"{lat:40.5243785536066,lng:118.01953125},",1,0,0
40.52437855,117.9272461,lat,:,},{,lng,"{lat:40.5243785536066,lng:117.92724609375},",1,0,0
40.52437855,117.8349609,lat,:,},{,lng,"{lat:40.5243785536066,lng:117.8349609375},",1,0,0
40.52437855,117.7426758,lat,:,},{,lng,"{lat:40.5243785536066,lng:117.74267578125},",1,0,0
40.52437855,117.6503906,lat,:,},{,lng,"{lat:40.5243785536066,lng:117.650390625},",1,0,0
40.52437855,117.5581055,lat,:,},{,lng,"{lat:40.5243785536066,lng:117.55810546875},",1,0,0
40.52437855,117.4658203,lat,:,},{,lng,"{lat:40.5243785536066,lng:117.4658203125},",1,0,0
40.52437855,117.3735352,lat,:,},{,lng,"{lat:40.5243785536066,lng:117.37353515625},",1,0,0
40.52437855,117.28125,lat,:,},{,lng,"{lat:40.5243785536066,lng:117.28125},",1,0,0
40.52437855,115.7124023,lat,:,},{,lng,"{lat:40.5243785536066,lng:115.71240234375},",1,0,0
40.52437855,115.6201172,lat,:,},{,lng,"{lat:40.5243785536066,lng:115.6201171875},",1,0,0
40.52437855,115.527832,lat,:,},{,lng,"{lat:40.5243785536066,lng:115.52783203125},",1,0,0
40.52437855,115.4355469,lat,:,},{,lng,"{lat:40.5243785536066,lng:115.435546875},",1,0,0
40.52437855,115.3432617,lat,:,},{,lng,"{lat:40.5243785536066,lng:115.34326171875},",1,0,0
40.52437855,115.2509766,lat,:,},{,lng,"{lat:40.5243785536066,lng:115.2509765625},",1,0,0
40.52437855,115.1586914,lat,:,},{,lng,"{lat:40.5243785536066,lng:115.15869140625},",1,0,0
40.52437855,115.0664063,lat,:,},{,lng,"{lat:40.5243785536066,lng:115.06640625},",1,0,0
40.52437855,114.9741211,lat,:,},{,lng,"{lat:40.5243785536066,lng:114.97412109375},",1,0,0
40.52437855,114.8818359,lat,:,},{,lng,"{lat:40.5243785536066,lng:114.8818359375},",1,0,0
40.52437855,114.7895508,lat,:,},{,lng,"{lat:40.5243785536066,lng:114.78955078125},",1,0,0
40.52437855,114.6972656,lat,:,},{,lng,"{lat:40.5243785536066,lng:114.697265625},",1,0,0
40.52437855,114.6049805,lat,:,},{,lng,"{lat:40.5243785536066,lng:114.60498046875},",1,0,0
40.52437855,114.5126953,lat,:,},{,lng,"{lat:40.5243785536066,lng:114.5126953125},",1,0,0
40.52437855,114.4204102,lat,:,},{,lng,"{lat:40.5243785536066,lng:114.42041015625},",1,0,0
40.52437855,114.328125,lat,:,},{,lng,"{lat:40.5243785536066,lng:114.328125},",1,0,0
40.62747003,119.1269531,lat,:,},{,lng,"{lat:40.6274700286133,lng:119.126953125},",1,0,0
40.62747003,119.034668,lat,:,},{,lng,"{lat:40.6274700286133,lng:119.03466796875},",1,0,0
40.62747003,118.9423828,lat,:,},{,lng,"{lat:40.6274700286133,lng:118.9423828125},",1,0,0
40.62747003,118.8500977,lat,:,},{,lng,"{lat:40.6274700286133,lng:118.85009765625},",1,0,0
40.62747003,118.7578125,lat,:,},{,lng,"{lat:40.6274700286133,lng:118.7578125},",1,0,0
40.62747003,118.6655273,lat,:,},{,lng,"{lat:40.6274700286133,lng:118.66552734375},",1,0,0
40.62747003,118.5732422,lat,:,},{,lng,"{lat:40.6274700286133,lng:118.5732421875},",1,0,0
40.62747003,118.480957,lat,:,},{,lng,"{lat:40.6274700286133,lng:118.48095703125},",1,0,0
40.62747003,118.3886719,lat,:,},{,lng,"{lat:40.6274700286133,lng:118.388671875},",1,0,0
40.62747003,118.2963867,lat,:,},{,lng,"{lat:40.6274700286133,lng:118.29638671875},",1,0,0
40.62747003,118.2041016,lat,:,},{,lng,"{lat:40.6274700286133,lng:118.2041015625},",1,0,0
40.62747003,118.1118164,lat,:,},{,lng,"{lat:40.6274700286133,lng:118.11181640625},",1,0,0
40.62747003,118.0195313,lat,:,},{,lng,"{lat:40.6274700286133,lng:118.01953125},",1,0,0
40.62747003,117.9272461,lat,:,},{,lng,"{lat:40.6274700286133,lng:117.92724609375},",1,0,0
40.62747003,117.8349609,lat,:,},{,lng,"{lat:40.6274700286133,lng:117.8349609375},",1,0,0
40.62747003,117.7426758,lat,:,},{,lng,"{lat:40.6274700286133,lng:117.74267578125},",1,0,0
40.62747003,117.6503906,lat,:,},{,lng,"{lat:40.6274700286133,lng:117.650390625},",1,0,0
40.62747003,117.5581055,lat,:,},{,lng,"{lat:40.6274700286133,lng:117.55810546875},",1,0,0
40.62747003,117.4658203,lat,:,},{,lng,"{lat:40.6274700286133,lng:117.4658203125},",1,0,0
40.62747003,116.081543,lat,:,},{,lng,"{lat:40.6274700286133,lng:116.08154296875},",1,0,0
40.62747003,115.9892578,lat,:,},{,lng,"{lat:40.6274700286133,lng:115.9892578125},",1,0,0
40.62747003,115.8969727,lat,:,},{,lng,"{lat:40.6274700286133,lng:115.89697265625},",1,0,0
